date,sleepCore,sleepDeep,sleepREM,sleepUnspecified,awake,sleep_sum,sleep_efficiency,deep_rem_ratio,deep_rem_score,sleep_quality,mean_hrv,stepCount,sportTime
2024-07-01,216.5,55.5,103.0,0.0,4.0,379.0,0.9894459102902374,0.4226666666666667,0.7422222222222223,89.05564350630313,39.22130909090909,10772,49.0
2024-07-02,239.5,61.5,77.0,0.0,3.0,381.0,0.9921259842519685,0.3664021164021164,0.554673721340388,81.71450790873362,40.38416,8541,46.0
2024-07-03,296.5,59.0,94.0,0.0,10.0,459.5,0.9782372143634385,0.3403781979977753,0.46792732665925096,77.41132592817634,51.53876666666667,10065,50.0
2024-07-05,264.5,64.0,99.0,0.0,5.0,432.5,0.9884393063583815,0.38128654970760234,0.6042884990253411,83.47789834251654,37.653454545454544,12700,52.0
2024-07-06,278.0,52.0,81.0,0.0,35.0,446.0,0.92152466367713,0.3236009732360097,0.4120032441200324,71.7716095854291,36.60242,1904,1.0
2024-07-07,279.0,49.5,95.5,0.0,4.5,428.5,0.9894982497082847,0.3419811320754717,0.47327044025157233,78.30071259255998,39.74006,4127,8.0
2024-07-08,235.0,37.0,69.0,0.0,4.0,345.0,0.9884057971014493,0.31085043988269795,0.36950146627565983,74.08440647711335,31.37520909090909,9838,45.0
2024-07-09,270.5,41.5,93.0,0.0,3.0,408.0,0.9926470588235294,0.33209876543209876,0.4403292181069959,77.1719922536916,35.77526,2179,0.0
2024-07-10,261.5,49.5,87.0,0.0,3.0,401.0,0.9925187032418953,0.34296482412060303,0.47654941373534343,78.61309874392745,30.42373,12052,40.0
2024-07-11,208.0,58.0,133.0,0.0,3.5,402.5,0.991304347826087,0.47869674185463656,0.9289891395154553,96.63782645018343,34.79595555555555,3350,3.0
2024-07-13,283.0,42.0,83.5,0.0,4.0,412.5,0.9903030303030304,0.3072215422276622,0.3574051407588739,73.71438744853678,36.675590909090914,5318,10.0
2024-07-14,209.5,76.5,53.0,0.0,1.0,340.0,0.9970588235294118,0.38200589970501475,0.6066863323500492,84.09098270576668,50.71641,2708,0.0
2024-07-15,241.5,51.5,102.0,0.0,2.0,397.0,0.9949622166246851,0.3886075949367089,0.628691983122363,84.84541232237561,37.389509090909094,9148,38.0
2024-07-16,230.5,55.0,79.5,0.0,2.5,367.5,0.9931972789115646,0.3684931506849315,0.5616438356164383,82.0575901593514,28.831454545454548,9785,42.0
2024-07-17,237.0,53.5,74.5,0.0,0.5,365.5,0.9986320109439124,0.3506849315068493,0.502283105022831,80.00924485754798,28.75813,20061,60.0
2024-07-18,249.5,49.5,89.0,0.0,5.0,393.0,0.9872773536895675,0.35695876288659795,0.5231958762886598,80.16447627292044,43.95446666666667,14876,63.0
2024-07-19,319.5,51.5,110.0,0.0,3.5,484.5,0.9927760577915377,0.33575883575883575,0.4525294525294525,77.66774156867035,45.20226,16956,62.0
2024-07-21,274.0,72.0,95.5,0.0,4.0,445.5,0.9910213243546577,0.3793884484711212,0.5979614949037373,83.37973925742895,52.9941,9848,23.0
2024-07-23,276.5,64.5,98.5,0.0,2.5,442.0,0.994343891402715,0.3708759954493743,0.5695866514979142,82.44409954407946,41.65256363636364,12037,48.0
2024-07-24,276.0,57.5,120.0,0.0,4.0,457.5,0.9912568306010929,0.3914002205071665,0.6380007350238883,84.9954392370211,42.613659999999996,14662,52.0
2024-07-26,280.5,31.5,138.5,0.0,0.0,450.5,1.0,0.37735849056603776,0.5911949685534592,83.64779874213836,47.6498,12957,28.0
2024-07-27,271.0,58.0,94.5,0.0,6.0,429.5,0.9860302677532014,0.3600944510035419,0.5336481700118064,80.50774286566434,35.225766666666665,10973,16.0
2024-07-28,258.0,60.0,100.5,0.0,2.0,420.5,0.995243757431629,0.3835125448028674,0.6117084826762247,84.18296475294673,36.24935,10063,36.0
2024-07-29,307.5,33.5,96.5,0.0,3.0,440.5,0.9931895573212258,0.29714285714285715,0.3238095238095238,72.5437543916545,36.77133636363636,4781,13.0
2024-07-30,265.0,51.0,90.0,0.0,1.5,407.5,0.996319018404908,0.3472906403940887,0.49096880131362897,79.41789315683964,38.0884,1941,0.0
2024-07-31,222.0,56.5,84.0,0.0,3.5,366.0,0.9904371584699454,0.3875862068965517,0.6252873563218391,84.43772376107029,35.83368333333333,11884,58.0
2024-08-01,229.0,71.0,120.5,0.0,2.0,422.5,0.9952662721893492,0.45541022592152197,0.8513674197384066,93.77067312089721,38.979391666666665,10370,42.0
2024-08-02,227.0,50.0,94.0,0.0,2.0,373.0,0.9946380697050938,0.3881401617250674,0.6271338724168912,84.76363907898129,34.418441666666666,3532,5.0
2024-08-03,289.0,53.5,105.0,0.0,31.5,479.0,0.9342379958246346,0.3541899441340782,0.5139664804469274,76.61293896735518,39.24656363636364,10563,63.0
2024-08-04,161.5,72.0,59.0,0.0,9.5,302.0,0.9685430463576159,0.4478632478632479,0.8262108262108263,91.16101582989002,36.52016363636364,2079,0.0
2024-08-05,213.5,64.5,98.5,0.0,1.0,377.5,0.9973509933774835,0.43293492695883135,0.7764497565294378,90.89904986382652,32.40723333333333,5002,15.0
2024-08-06,313.5,30.0,55.0,0.0,5.5,404.0,0.9863861386138614,0.21329987452948557,0.044332915098285186,60.95648492076309,31.17113333333333,17140,68.0
2024-08-07,224.5,78.0,103.0,0.0,7.5,413.0,0.9818401937046005,0.44636251541307026,0.8212083847102342,91.7587470106854,44.14048333333333,102,0.0
2024-08-08,248.0,73.5,91.0,0.0,4.5,417.0,0.9892086330935251,0.3987878787878788,0.6626262626262627,85.85756849066202,43.87219090909091,19049,45.0
2024-08-09,296.0,41.0,107.0,0.0,6.0,450.0,0.9866666666666667,0.3333333333333333,0.44444444444444436,76.97777777777776,35.7753,2592,2.0
2024-08-10,280.0,34.0,106.5,0.0,4.5,425.0,0.9894117647058823,0.3341260404280618,0.44708680142687274,77.24817793942785,35.04712727272727,4256,4.0
2024-08-11,204.5,69.0,109.5,0.0,2.5,385.5,0.993514915693904,0.4660574412532637,0.886858137510879,95.08522044206941,35.4978,4161,4.0
2024-08-12,263.0,70.5,90.0,0.0,3.5,427.0,0.9918032786885246,0.3789846517119244,0.5966155057064148,83.37281694956806,36.49220833333333,3009,5.0
2024-08-13,262.5,42.0,129.5,0.0,4.0,438.0,0.9908675799086758,0.3951612903225806,0.6505376344086021,85.47356017086463,34.355627272727276,2065,0.0
2024-08-14,250.0,78.0,104.5,0.0,3.5,436.0,0.9919724770642202,0.42196531791907516,0.7398843930635839,89.11372434639657,34.76571111111111,9830,40.0
2024-08-17,335.0,66.5,110.5,0.0,6.0,518.0,0.9884169884169884,0.345703125,0.4856770833333333,78.73210263835264,34.31923333333334,14208,11.0
2024-08-18,286.5,32.5,59.5,0.0,21.5,400.0,0.94625,0.2430647291941876,0.1435490973139586,62.516963892558344,38.39903636363636,7356,21.0
2024-08-19,300.5,45.0,90.5,0.0,0.5,436.5,0.9988545246277205,0.31077981651376146,0.3692660550458715,74.70191367949809,29.493116666666666,15578,64.0
2024-08-20,255.5,50.5,57.0,0.0,8.5,371.5,0.9771197846567967,0.29614325068870523,0.32047750229568406,71.44628717123517,33.754075,4949,6.0
2024-09-04,290.0,57.0,125.5,0.0,11.5,484.0,0.9762396694214877,0.3862433862433862,0.6208112874779541,83.40683166440742,40.69278333333333,8328,26.0
2024-09-05,289.0,35.0,102.0,0.0,3.0,429.0,0.993006993006993,0.3215962441314554,0.4053208137715179,75.7932521312803,38.469144444444446,12721,24.0
2024-09-09,255.0,57.0,84.0,0.0,0.0,396.0,1.0,0.3560606060606061,0.5202020202020202,80.8080808080808,34.391054545454544,13596,30.0
2024-09-10,265.0,46.5,103.5,0.0,4.0,419.0,0.9904534606205251,0.3614457831325301,0.5381526104417671,80.9533120549022,34.09963333333334,12172,46.0
2024-09-11,305.5,39.5,98.0,0.0,17.5,460.5,0.9619978284473398,0.31038374717832956,0.3679458239277652,72.437702663951,35.69613,12279,43.0
2024-09-13,262.0,20.5,99.5,0.0,1.5,383.5,0.9960886571056062,0.31413612565445026,0.38045375218150085,74.9834695135964,25.37293,7997,27.0
2024-09-21,335.0,40.0,106.0,0.0,20.0,501.0,0.9600798403193613,0.30353430353430355,0.34511434511434513,71.40936422373548,26.339980000000004,13125,32.0
2024-09-23,379.0,51.5,60.5,0.0,3.5,494.5,0.9929221435793731,0.22810590631364563,0.09368635437881875,63.322782789915145,34.486779999999996,12020,18.0
2024-09-24,386.5,33.0,93.5,0.0,23.5,536.5,0.9561975768872321,0.246588693957115,0.15529564652371664,63.58368047418258,58.45150909090909,8859,35.0
2024-09-25,250.5,58.5,122.5,0.0,2.5,434.0,0.9942396313364056,0.41946697566628044,0.7315565855542682,88.91664130235506,43.182227272727275,9524,44.0
2024-09-26,318.0,50.5,120.5,0.0,5.0,494.0,0.9898785425101214,0.3496932515337423,0.49897750511247435,79.35181275510625,42.91932499999999,15486,89.0
2024-09-27,303.0,49.0,113.0,0.0,6.0,471.0,0.9872611464968153,0.34838709677419355,0.4946236559139785,79.02061502636806,42.473975,10359,47.0
2024-09-28,319.0,62.5,118.0,0.0,2.5,502.0,0.9950199203187251,0.3613613613613614,0.5378712045378713,81.21604340063836,37.77968333333333,5381,4.0
2024-09-29,278.5,70.0,107.0,0.0,9.5,465.0,0.9795698924731183,0.3885839736553238,0.6286132455177461,83.91872336909694,39.0447,9081,34.0
2024-09-30,270.0,32.0,87.5,0.0,25.0,414.5,0.9396863691194209,0.306803594351733,0.35601198117244326,70.62166139406298,40.11147777777778,9155,41.0
2024-10-02,304.0,64.5,100.0,0.0,5.5,474.0,0.9883966244725738,0.3511205976520811,0.503735325506937,79.45321048863191,40.19490909090909,12602,23.0
2024-10-03,257.0,49.5,124.5,0.0,3.5,434.5,0.9919447640966629,0.4037122969837587,0.6790409899458624,86.67832544363426,35.49302,8761,13.0
2024-10-05,276.0,47.5,98.5,0.0,11.0,433.0,0.9745958429561201,0.3459715639810427,0.4865718799368089,77.93862577483956,32.27345714285715,10669,21.0
2024-10-07,252.0,63.0,98.0,0.0,2.0,415.0,0.9951807228915662,0.3898305084745763,0.632768361581921,85.02157783677082,36.544891666666665,14193,61.0
2024-10-08,300.5,40.5,113.0,0.0,10.0,464.0,0.978448275862069,0.3381057268722467,0.460352422907489,77.12099346802368,30.050916666666666,12720,57.0
2024-10-09,203.0,63.0,101.5,0.0,2.0,369.5,0.9945872801082544,0.44761904761904764,0.8253968253968255,92.69110982236828,35.27598,16269,77.0
2024-10-10,247.5,52.0,122.5,0.0,9.5,431.5,0.9779837775202781,0.41350710900473936,0.7116903633491312,87.14664118518193,29.987145454545455,15586,56.0
2024-10-11,251.5,70.0,94.0,0.0,8.0,423.5,0.9811097992916175,0.394705174488568,0.6490172482952267,84.8272778893061,36.16019166666667,13322,66.0
2024-10-12,275.5,57.0,105.0,0.0,7.0,444.5,0.984251968503937,0.3702857142857143,0.5676190476190476,81.75988001499812,36.68492222222223,27533,74.0
2024-10-13,188.5,88.0,79.0,0.0,3.5,359.0,0.9902506963788301,0.469760900140647,0.8992030004688233,95.38316180148274,32.628033333333335,5303,11.0
2024-10-14,264.5,40.0,97.0,0.0,13.5,415.0,0.9674698795180723,0.3412204234122042,0.47073474470734733,76.87758255937823,31.929945454545454,12115,38.0
2024-10-15,269.0,29.5,96.0,0.0,0.0,394.5,1.0,0.3181242078580482,0.39374735952682727,75.74989438107309,30.212500000000002,13974,63.0
2024-10-16,282.5,45.0,86.0,0.0,2.0,415.5,0.9951865222623345,0.31680773881499397,0.3893591293833132,75.2855565110726,34.37285555555556,5810,22.0
2024-10-17,292.0,58.0,104.0,0.0,1.5,455.5,0.9967069154774972,0.3568281938325991,0.5227606461086637,80.71284077299637,25.256433333333334,16691,85.0
2024-10-18,264.0,55.5,125.5,0.0,2.5,447.5,0.994413407821229,0.4067415730337079,0.6891385767790263,87.23034754043479,30.386881818181823,18144,95.0
2024-10-19,254.5,59.0,66.0,0.0,4.0,383.5,0.9895697522816167,0.32938076416337286,0.4312692138779095,76.62495369201338,37.12677272727273,16688,64.0
2024-10-21,265.0,65.5,122.5,0.0,17.0,470.0,0.9638297872340426,0.41501103752759383,0.7167034584253128,86.49792557105506,37.37059090909091,12959,45.0
2024-10-22,282.0,36.0,92.0,0.0,39.5,449.5,0.9121245828698554,0.3121951219512195,0.37398373983739835,69.68682456568726,37.196958333333335,12136,57.0
2024-10-23,283.5,72.5,109.0,0.0,6.5,471.5,0.9862142099681867,0.3903225806451613,0.6344086021505376,84.5491966841127,36.25297272727273,11259,43.0
2024-10-25,211.5,60.5,120.0,0.0,5.5,397.5,0.9861635220125786,0.4604591836734694,0.8681972789115646,93.89770247721731,43.38807,7039,30.0
2024-10-26,217.0,59.5,106.5,0.0,1.0,384.0,0.9973958333333334,0.43342036553524804,0.7780678851174935,90.96646540469973,39.85707777777778,22683,117.0
2024-10-28,322.0,50.5,146.0,0.0,2.0,520.5,0.9961575408261287,0.3789778206364513,0.5965927354548377,83.63316186776123,40.49712727272727,10823,48.0
2024-10-29,189.0,57.5,55.5,0.0,4.5,306.5,0.9853181076672104,0.3741721854304636,0.5805739514348787,82.34204451742777,38.11224545454545,8397,31.0
2024-10-31,246.0,69.0,111.0,0.0,4.5,430.5,0.9895470383275261,0.4225352112676056,0.7417840375586854,89.04418380199898,39.06506363636364,8778,31.0
2024-11-01,260.0,71.5,116.5,0.0,4.0,452.0,0.9911504424778761,0.41964285714285715,0.7321428571428572,88.75474083438687,36.42644545454545,12089,43.0
2024-11-02,246.5,56.0,88.0,0.0,2.0,392.5,0.9949044585987261,0.3687580025608195,0.5625266752027316,82.19533452403283,33.06338181818182,23658,109.0
2024-11-04,271.5,59.5,91.5,0.0,8.5,431.0,0.9802784222737819,0.357396449704142,0.52465483234714,79.80289863031251,40.66635,11748,56.0
2024-11-05,269.0,33.0,85.0,0.0,0.0,387.0,1.0,0.3049095607235142,0.3496985357450474,73.9879414298019,35.877525,8499,41.0
2024-11-06,285.5,42.0,133.5,0.0,7.5,468.5,0.983991462113127,0.3806941431670282,0.6023138105567607,83.13204014905806,36.327481818181816,12866,29.0
2024-11-07,248.5,53.5,99.0,0.0,6.5,407.5,0.9840490797546012,0.3802992518703242,0.6009975062344141,83.08284503465264,39.757372727272724,19367,100.0
2024-11-08,268.5,57.5,78.0,0.0,1.5,405.5,0.9963008631319359,0.3353960396039604,0.45132013201320137,77.83085706844422,40.968925,10512,50.0
2024-11-09,254.5,60.0,104.0,0.0,2.5,421.0,0.994061757719715,0.3918757467144564,0.6395858223815214,85.22713835844375,42.436566666666664,7827,29.0
2024-11-10,250.0,58.5,153.5,0.0,3.0,465.0,0.9935483870967742,0.4588744588744589,0.862914862914863,94.12949774240097,39.0873,9865,52.0
2024-11-11,187.0,39.5,57.5,0.0,9.5,293.5,0.9676320272572402,0.3415492957746479,0.4718309859154929,76.93116107205412,38.06615,12691,50.0
2024-11-13,314.5,64.0,102.0,0.0,4.0,484.5,0.9917440660474717,0.34547346514047866,0.4849115504682622,78.9011059815788,38.698181818181816,13193,39.0
2024-11-14,307.5,39.0,115.5,0.0,4.0,466.0,0.9914163090128756,0.3344155844155844,0.4480519480519479,77.40705646285045,38.90162727272727,16876,93.0
2024-11-15,260.0,64.5,98.5,0.0,8.5,431.5,0.9803012746234068,0.38534278959810875,0.6178092986603625,83.53044842381891,37.66146666666666,10580,41.0
2024-11-16,291.0,43.5,125.5,0.0,2.5,462.5,0.9945945945945946,0.3673913043478261,0.5579710144927535,81.99451625538582,37.44303,15463,69.0
2024-11-18,242.5,80.0,70.0,0.0,2.5,395.0,0.9936708860759493,0.3821656050955414,0.6072186836518048,83.90900051062916,46.415276923076924,2783,0.0
2024-11-19,290.0,51.0,138.5,0.0,12.0,491.5,0.9755849440488301,0.39520333680917624,0.6506777893639208,84.56220821748663,55.05148888888888,7963,37.0
2024-11-20,314.0,90.5,114.0,0.0,12.0,530.5,0.9773798303487277,0.3944069431051109,0.648023143683703,84.56371556827177,43.01516923076924,13080,49.0
2024-11-21,281.0,61.0,106.0,0.0,3.0,451.0,0.9933481152993349,0.37276785714285715,0.5758928571428572,82.63660120367439,46.86802,2138,1.0
2024-11-22,276.5,63.5,100.5,0.0,10.0,450.5,0.9778024417314095,0.37230419977298523,0.5743473325766174,81.64203980694926,45.05925,17730,86.0
2024-11-23,231.0,43.0,114.0,0.0,5.5,393.5,0.9860228716645489,0.40463917525773196,0.6821305841924399,86.44659566757053,51.111718181818176,15864,61.0
2024-11-25,256.5,54.5,96.5,0.0,3.5,411.0,0.9914841849148418,0.37055214723926383,0.5685071574642128,82.22933739345902,40.12114166666667,13748,56.0
2024-11-26,267.5,51.0,107.0,0.0,0.0,425.5,1.0,0.37132784958871917,0.5710928319623972,82.84371327849588,35.25269090909091,15169,79.0
2024-11-27,296.0,61.0,121.5,0.0,5.5,484.0,0.9886363636363636,0.38140020898641586,0.6046673632880528,83.50487634970392,45.95249166666667,8687,48.0
2024-11-28,223.5,66.0,93.5,0.0,8.0,391.0,0.979539641943734,0.4164490861618799,0.7214969538729331,87.63225667154136,42.81360833333333,9313,45.0
2024-11-29,252.0,60.5,95.0,0.0,53.5,461.0,0.8839479392624728,0.3815950920245399,0.605316973415133,77.24955529235369,45.663081818181816,11758,53.0
2024-11-30,255.5,48.5,86.5,0.0,20.0,410.5,0.951278928136419,0.34571062740076824,0.48570209133589415,76.50481934162092,33.848283333333335,9455,44.0
2024-12-01,280.0,61.5,112.0,0.0,11.5,465.0,0.975268817204301,0.38257993384785005,0.6085997794928335,82.8601202119714,39.64219090909091,4610,13.0
2024-12-02,241.0,63.0,85.5,0.0,11.5,401.0,0.9713216957605985,0.38125802310654683,0.6041934103551561,82.44703815984215,40.53492727272727,8421,32.0
2024-12-03,247.5,62.0,122.5,0.0,3.5,435.5,0.9919632606199771,0.4270833333333333,0.7569444444444444,89.7955734149764,34.68969166666667,13531,59.0
2024-12-04,310.5,51.0,101.0,0.0,8.5,471.0,0.9819532908704883,0.3286486486486486,0.4288288288288287,76.07035060538246,43.25322727272727,3557,8.0
2024-12-05,208.5,50.5,92.0,0.0,4.5,355.5,0.9873417721518988,0.405982905982906,0.6866096866096866,86.7048937935014,34.92553636363636,9267,40.0
2024-12-06,291.0,78.5,92.5,0.0,11.5,473.5,0.9757127771911299,0.37012987012987014,0.5670995670995671,81.22674931545048,37.77842727272727,12127,41.0
2024-12-07,283.5,45.0,86.5,0.0,10.0,425.0,0.9764705882352941,0.3168674698795181,0.3895582329317269,74.17056461138671,36.01323333333333,12090,60.0
2024-12-08,257.0,64.5,73.0,0.0,11.5,406.0,0.9716748768472906,0.3485424588086185,0.4951415293620617,78.1061537853199,35.27793846153846,3676,1.0
2024-12-09,257.5,48.5,101.0,0.0,11.0,418.0,0.9736842105263158,0.36732186732186733,0.5577395577395577,80.73063494116126,35.44978181818181,13068,57.0
2024-12-10,271.5,28.0,105.0,0.0,4.5,409.0,0.988997555012225,0.3288009888751545,0.4293366295838484,76.51331848408742,44.44923333333333,14506,80.0
2024-12-11,290.5,63.0,113.5,0.0,4.0,471.0,0.9915074309978769,0.37794432548179874,0.5931477516059958,83.21635592411243,38.27202727272727,6136,26.0
2024-12-12,308.0,56.0,102.5,0.0,1.5,468.0,0.9967948717948718,0.3397642015005359,0.46588067166845293,78.44291917443043,40.055963636363636,8529,43.0
2024-12-13,300.5,58.5,116.5,0.0,1.0,476.5,0.9979013641133263,0.36803364879074657,0.5601121626358219,82.27856835223245,29.257622222222224,16082,75.0
2024-12-14,285.5,47.5,100.0,0.0,9.5,442.5,0.9785310734463277,0.3406466512702079,0.4688221709006929,77.46475124280737,37.63523,15003,80.0
2024-12-15,285.5,60.5,103.0,0.0,5.0,454.0,0.9889867841409692,0.36414253897550114,0.5471417965850038,81.22487891185831,46.070541666666664,9183,35.0
2024-12-16,327.5,48.0,96.5,0.0,3.5,475.5,0.9926393270241851,0.3061440677966102,0.35381355932203395,73.71090199433247,39.800466666666665,10887,48.0
2024-12-17,316.5,41.0,109.0,0.0,12.0,478.5,0.9749216300940439,0.3215434083601286,0.40514469453376206,74.70108558699312,46.00248,8461,36.0
2024-12-18,286.0,53.0,105.5,0.0,3.5,448.0,0.9921875,0.3565804274465692,0.5219347581552307,80.40864032620924,33.563025,13587,66.0
2024-12-19,341.0,60.0,108.0,0.0,4.0,513.0,0.9922027290448343,0.3300589390962672,0.43352979698755734,76.87335562219235,35.13473333333334,12229,60.0
2024-12-20,239.0,67.0,74.5,0.0,2.5,383.0,0.9934725848563969,0.3718791064388962,0.5729303547963207,82.52556928323665,32.75536666666667,16058,65.0
2024-12-23,370.5,57.0,88.5,0.0,10.0,526.0,0.9809885931558935,0.2819767441860465,0.27325581395348836,69.78954814749314,43.65488333333334,4689,6.0
2024-12-24,350.0,23.5,100.5,0.0,26.0,500.0,0.948,0.2616033755274262,0.2053445850914206,65.09378340365683,40.70816666666666,2155,4.0
2024-12-25,309.0,37.5,112.0,0.0,5.0,463.5,0.9892125134843581,0.3260632497273719,0.4202108324245729,76.1611841060444,35.41703333333333,7824,30.0
2024-12-26,301.5,25.0,114.5,0.0,13.0,454.0,0.9713656387665198,0.3163265306122449,0.38775510204081637,73.79214240762384,32.74300909090909,2928,2.0
2024-12-27,378.5,28.5,95.5,0.0,5.5,508.0,0.9891732283464567,0.24676616915422886,0.15588723051409617,65.58588292135124,33.164809090909095,3601,8.0
2024-12-28,363.0,31.0,115.0,0.0,8.0,517.0,0.9845261121856866,0.2868369351669941,0.289456450556647,70.64982475340709,39.520475000000005,2746,9.0
2024-12-29,226.0,51.5,117.0,0.0,8.0,402.5,0.9801242236024845,0.42712294043092525,0.7570764681030842,89.09051214027244,36.477133333333335,14118,56.0
2024-12-30,273.5,45.5,135.0,0.0,4.5,458.5,0.990185387131952,0.3975770925110132,0.658590308370044,85.75473556271888,38.573499999999996,7502,22.0
2024-12-31,373.5,52.5,130.0,0.0,8.0,564.0,0.9858156028368794,0.32823741007194246,0.4274580335731415,76.24725751313842,32.952630769230765,5029,15.0
2025-01-01,209.0,60.0,95.5,0.0,2.0,366.5,0.9945429740791268,0.42661179698216734,0.7553726566072244,89.88748470903658,36.36686666666666,771,1.0
2025-01-02,356.0,43.0,127.5,0.0,6.0,532.5,0.9887323943661972,0.3238366571699905,0.4127888572333016,75.83549795130389,42.71125,4619,13.0
2025-01-03,328.0,25.0,113.0,0.0,24.0,490.0,0.9510204081632653,0.296137339055794,0.3204577968526466,69.87953636390178,45.5804,8694,14.0
2025-01-05,216.0,62.0,89.5,0.0,1.0,368.5,0.9972862957937585,0.4122448979591837,0.7074829931972789,88.13649747551666,40.15327,6737,11.0
2025-01-08,325.5,52.5,113.5,0.0,5.5,497.0,0.9889336016096579,0.3377416073245168,0.45913869108172267,77.70156373984838,34.92927692307693,4251,14.0
2025-01-09,327.5,56.5,97.5,0.0,5.0,486.5,0.9897225077081192,0.31983385254413293,0.3994461751471098,75.36119746837154,34.591136363636366,1243,0.0
2025-01-10,312.5,39.5,84.5,0.0,8.0,444.5,0.9820022497187851,0.284077892325315,0.2802596410843833,70.13052062650243,42.37445,4435,11.0
2025-01-11,378.5,29.5,147.5,0.0,18.5,574.0,0.9677700348432056,0.31863186318631864,0.39543954395439546,73.88378384876815,37.89200833333334,2547,11.0
2025-01-12,383.5,37.5,104.0,0.0,17.0,542.0,0.9686346863468634,0.2695238095238095,0.23174603174603164,67.38792245065308,33.79472,3081,5.0
2025-01-13,233.0,52.5,60.0,0.0,7.0,352.5,0.9801418439716312,0.3256150506512301,0.41871683550410027,75.55718405846189,33.01052727272727,13762,54.0
2025-01-14,281.5,24.5,108.5,0.0,6.0,420.5,0.985731272294887,0.3208685162846803,0.40289505428226774,75.25967850898392,39.53149230769231,8614,37.0
2025-01-15,299.5,65.5,92.5,0.0,9.0,466.5,0.9807073954983923,0.3453551912568306,0.4845173041894354,78.22313589748096,41.15347272727273,11643,39.0
2025-01-16,296.0,45.0,108.0,0.0,3.0,452.0,0.9933628318584071,0.34075723830734966,0.4691907943578322,78.3694016858177,49.30784545454546,9453,53.0
2025-01-17,273.0,41.5,94.5,0.0,8.5,417.5,0.9796407185628743,0.33251833740831294,0.4417277913610431,76.44755476821418,42.161766666666665,8669,29.0
2025-01-18,263.5,40.5,143.5,0.0,4.0,451.5,0.991140642303433,0.4111731843575419,0.7039106145251397,87.62486311921157,33.59585,5239,24.0
2025-01-19,365.0,58.0,102.0,0.0,23.5,548.5,0.9571558796718322,0.3047619047619048,0.3492063492063493,71.3976067485639,41.517025,2719,3.0
2025-01-20,307.0,48.5,121.0,0.0,2.0,478.5,0.9958202716823407,0.35571878279118574,0.5190626093039524,80.51172067309852,43.59826666666667,7953,33.0
2025-01-21,338.5,46.0,103.5,0.0,2.5,490.5,0.9949031600407747,0.30635245901639346,0.3545081967213115,73.87451747129894,40.01667272727273,10085,54.0
2025-01-22,357.0,54.0,119.0,0.0,14.0,544.0,0.9742647058823529,0.3264150943396226,0.42138364779874204,75.31122826489084,40.91214166666666,7611,43.0
2025-01-23,335.5,40.0,103.0,0.0,4.0,482.5,0.9917098445595854,0.2988505747126437,0.3295019157088123,72.68266730192762,44.218,9129,52.0
2025-01-24,242.0,60.0,142.5,0.0,3.0,447.5,0.9932960893854749,0.45556805399325084,0.8518935133108362,93.67350589556193,46.469854545454545,12634,59.0
2025-01-25,288.0,53.0,123.5,0.0,8.0,472.5,0.9830687830687831,0.379978471474704,0.5999282382490133,82.98125651408752,38.8902,3308,1.0
2025-01-26,335.5,49.5,121.0,0.0,3.5,509.5,0.9931305201177625,0.33695652173913043,0.45652173913043476,77.84870077228314,42.566199999999995,1740,0.0
2025-01-27,332.0,27.5,96.5,0.0,14.0,470.0,0.9702127659574468,0.2719298245614035,0.23976608187134504,67.80340923230061,38.95583333333333,4224,23.0
2025-01-28,283.5,53.5,88.5,0.0,10.0,435.5,0.9770378874856487,0.3337250293772033,0.4457500979240109,76.45227716609936,35.820475,14155,58.0
2025-01-29,244.5,45.5,117.5,0.0,70.0,477.5,0.8534031413612565,0.4,0.6666666666666667,77.87085514834206,36.79790909090909,2061,3.0
2025-01-30,336.0,43.5,96.0,0.0,7.0,482.5,0.9854922279792746,0.29337539432176657,0.31125131440588855,71.57958625499201,35.80108181818182,5630,15.0
2025-01-31,261.0,60.5,108.0,0.0,7.5,437.0,0.982837528604119,0.39231664726426074,0.6410554908808691,84.6124713514819,33.875370000000004,16775,46.0
2025-02-02,257.0,61.5,90.0,0.0,1.0,409.5,0.9975579975579976,0.3708690330477356,0.569563443492452,82.63601759317794,38.944341666666666,7589,22.0
2025-02-03,330.5,52.5,116.5,0.0,4.0,503.5,0.9920556107249255,0.3383383383383383,0.4611277944611277,77.96844842194064,28.6281,756,0.0
2025-02-04,341.5,36.0,122.5,0.0,5.0,505.0,0.9900990099009901,0.317,0.39,75.00594059405941,38.448609999999995,12210,61.0
2025-02-05,362.0,29.5,157.0,0.0,8.5,557.0,0.9847396768402155,0.34001823154056515,0.46672743846855047,77.75347814915494,47.13507,11177,54.0
2025-02-06,288.0,69.0,128.0,0.0,4.5,489.5,0.9908069458631257,0.4061855670103093,0.6872852233676976,86.93982568649544,38.465650000000004,12445,60.0
2025-02-07,327.5,45.5,146.0,0.0,5.5,524.5,0.9895138226882746,0.36897880539499034,0.5632626846499678,81.90133674729519,29.80119090909091,4793,15.0
2025-02-08,293.0,39.5,100.5,0.0,4.5,437.5,0.9897142857142858,0.3233256351039261,0.4110854503464203,75.82627515671396,38.6407,17959,79.0
2025-02-10,251.5,35.5,101.5,0.0,16.0,404.5,0.9604449938195303,0.35263835263835264,0.5087945087945088,77.97847998095217,43.40950833333333,1966,0.0
